,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
6,14271752,6592311,1193,1,20.0,0,热***,2022长沙应对疫情为企业减免租金的政策咨询,经了解，广东、上海等地区均有出台关于房租减免的相关政策，或有房地产行业协会起草房租减免倡议书。,1650593371,112.44.236.*,已办理,已一次评价,未交办,0,1,长沙市委书记吴桂英,咨询,金融,PC浏览器,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1650700113, 四川省 绵阳市,,,False,2022-04-22
7,14271679,6581904,561,5,14.0,0,榆***,关于撤销校外文化艺术类培训总面积规定的建议,所以，上海、浙江、河南等省市文旅部门出台的相关文件中都没有总面积的要求，仅是规定了同一培训时段生均教学面积，这样的规定是比较科学合理的...,1650593185,112.122.139.*,待回复,待回复,未交办,0,1,安徽省委书记郑栅洁,建言,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1650803253, 安徽省 滁州市,,,False,2022-04-22
8,14271662,6584870,4199,2,11.0,0,W***,瓯江口上海建工恶意拒付工资,所在工程项目为温州瓯江口市政工程ppp项目瓯锦河管理用房，总包单位是上海建工，我在上...,1650593143,125.109.149.*,已办理,已办理,未交办,0,0,洞头区委书记,投诉,就业,客户端,,,,,0,1,1.0,,,,,,0,1,1650724927, 浙江省 温州市,,,False,2022-04-22
9,14269985,4271890,4114,6,11.0,0,W***,拖欠工资,与2021年3月25日入职上海电气国轩高科（南通），成为上海电气国轩...,1650587343,120.192.239.*,待回复,待回复,未交办,0,1,崇川区委书记,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650724927, 陕西省 商洛市,,,False,2022-04-22
0,14268530,4400843,582,5,14.0,0,l***,建议,一、建议学习参照借鉴北京上海等城市在校园安全保卫工作方面的经验和做法。,1650564059,125.82.162.*,已办理,已一次评价,线上交办,0,0,重庆市市长胡衡华,建言,教育,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1650721059, 重庆市,,,False,2022-04-21
1,14267412,6590063,967,6,11.0,0,W***,大四实习生被离职以及拖欠工资,本人肖**，2021年12月至2022年3月在上海市红**教育科技有限公司，具体地址为<label style='color:red'...,1650551301,124.78.44.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650621999, 上海市,,,False,2022-04-21
2,14266885,6589794,571,6,6.0,0,W***,黄梅县是湖北省的黄梅,是否可以让省里与上海铁路局和咱们的武汉铁路局协商增加黄梅东停靠班次，方便黄梅老百姓出行，希望帮帮黄梅县！！！,1650548534,183.93.204.*,待回复,待回复,未交办,0,0,湖北省委书记王蒙徽,求助,交通,微信小程序,,,,,0,1,,,,,,,0,0,1650697311, 湖北省 宜昌市,,,False,2022-04-21
3,14266560,5064626,561,1,6.0,0,Z***,宣绩高铁开通后车次的咨询与建议,宁国作为省内第一个进入全国百强县，普速时代的宁国上下行列车就非常少，至今是未通高铁的全国百强县，铁路通达度不是很高，趁着宣绩高铁在后年开通，希望抓住宣绩高铁在后年开通的机遇，恳请您能与<label s...,1650546845,36.63.209.*,待回复,待回复,未交办,0,1,安徽省委书记郑栅洁,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1650707558, 安徽省 合肥市,,,False,2022-04-21
4,14266368,1734597,1163,1,14.0,0,簡***,高职扩招入学报到档案领取,由于目前本人在国内疫情较为严重的上海市居家隔离中，无法亲自回家乡招生办领取。请求淮滨县招生办工作人员与我联系，劳烦帮忙寄送。感谢理解，...,1650545824,218.83.13.*,办理中,待回复,线上交办,0,0,信阳市委书记蔡松涛,咨询,教育,客户端,,,,,0,1,,,,,,,0,0,1650696648, 上海市,,,False,2022-04-21
5,14265896,5322727,555,6,11.0,0,W***,上海建工四建拖欠农民工工资,我们是来沪的农民工，2021年8月份经熟人口头介绍，我们跟着施工单位（上海建工第四集团公司）给承建方干消防管道.消防器材的安装以及地下...,1650543319,101.84.206.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,就业,微信小程序,,,,,0,1,1.0,,,,,,0,1,1650621999, 上海市,,,False,2022-04-21
6,14264751,4274421,556,1,6.0,0,K***,市长:你好，请问你上海快递什么时侯恢复正常，,市长你好请问你上海快递行业什么时候能恢复正常收，寄，谢谢,1650536159,183.193.133.*,待回复,待回复,未交办,0,0,上海市市长龚正,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1650622641, 上海市,,,False,2022-04-21
7,14264324,6587808,2818,6,2.0,0,党***,失联党员如何找回党组织关系，承认党员身份,"领导您好，
1.本人2010~2014 年上海求学，于2014经过审批成为党员，2014年~2015年在<label style='c...",1650533800,120.241.148.*,待回复,待回复,未交办,0,0,黄埔区委书记,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1650868650, 广东省,,,False,2022-04-21
8,14262345,4893227,992,1,11.0,0,天***,南通如皋、异地,异地在本市已交企业养老金16年的，不知电脑网能连接上海，等远城市吗？转进转移可以放便多的。,1650525556,58.221.206.*,办理中,待回复,线上交办,0,0,南通市市长吴新明,咨询,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1650621491, 江苏省 南通市,,,False,2022-04-21
9,14261700,6584870,1012,2,11.0,0,W***,建工欠薪,总包单位是上海建工，我在上海建工的分包打工，现在分包老板跑了，不支付...,1650522963,125.109.149.*,已办理,已办理,未交办,0,0,温州市市长张振丰,投诉,就业,微信小程序,,,,,0,1,,,,,,,0,0,1650619069, 浙江省 温州市,,,False,2022-04-21
0,14259756,6583422,1008,6,7.0,0,W***,拖欠农民工工资,我们从2021年9月份到瓶窑镇新力启云府工地干活一直到12月份回家只拿到一点生活费，年底给一部分，还欠接近三万块钱一直不给，承包方，上海</label...,1650514285,112.32.54.*,已办理,已办理,未交办,0,0,杭州市市长刘忻,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650617740, 上海市,,,False,2022-04-21
1,14258177,4057786,2745,2,7.0,0,人***,物业控制小区“水费”,甘肃省清水县永清镇西华路清雅嘉苑水费交给“物业”，一个月交50元就没了，家里已经很省了，交给水务公司小区一年大量的用下来才用100多，每月平均10几元，不管那个城市都是这样，<label style=...,1650508898,60.178.153.*,已办理,已办理,未交办,0,0,清水县委书记,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1650590408, 浙江省 宁波市,,,False,2022-04-21
2,14256586,525272,5220,5,-1.0,156,y***,关于吸引优秀运动员担任体育教师的建议,近期对上海市部分中小学调研时发现，一些学校在总体教师数量满编的情况下，体育教师结构性缺编的问题较为普遍。据了解，有的学校为了解决体育老...,1650504585,101.93.101.*,待回复,待回复,未交办,0,0,我为党的二十大建言献策,建言,,PC浏览器,,,,,0,1,,,,,,,0,0,1650935888, 上海市,,,True,2022-04-21
3,14256424,6571785,2399,1,7.0,0,r***,城市公园公厕无水，无法使用,新安县枕头山公园上海路东段，沿途两个公厕都没有水，很多天了，无法使用，很不方便来游玩的群众。,1650504099,115.63.136.*,已办理,已一次评价,线下交办,0,0,新安县委书记,咨询,城建,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1650601835, 河南省 洛阳市,,,False,2022-04-21
4,14255413,5020788,1106,1,9.0,0,毕***,政府煤改气壁挂炉有严重质量问题多年没有人管。,这款上海产洛贝洛牌壁挂炉是桓台县索镇镇政府给我们购买的，岀现质量问题后没有人给我们处理。而且这匹产品的价格与邻村相比价格高岀近2000...,1650500179,112.224.2.*,待回复,待回复,未交办,0,0,淄博市市长马晓磊,咨询,三农,客户端,,,,,0,1,,,,,,,0,0,1650612571, 山东省 青岛市,,,False,2022-04-21
5,14252283,6566889,1260,2,11.0,0,W***,拖欠离职员工工资,本人于2022年3月17日收到上海砝码斯医药生物科技有限公司录用通知书，于2022年3月22日按照入职日期正常入职。2022年3月23...,1650460728,111.58.162.*,办理中,待回复,线下交办,0,1,南宁市市长廖立勇,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650510093, 广西壮族自治区 桂林市,,,False,2022-04-20
6,14251363,6579029,556,1,6.0,0,w***,上海轨道交通建设规划进度,"向领导咨询一下
上海轨道交通第三期建设规划调整和上海轨道交通第四期建...",1650455630,114.82.3.*,待回复,待回复,未交办,0,0,上海市市长龚正,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1650530008, 上海市,,,False,2022-04-20
7,14250353,6440065,555,6,20.0,0,刘***,咨询冻结银行卡事宜,今天我又去银行里面咨询银行卡解冻了没有，还是处于冻结状态，我去反诈中心那里才知道是被上海南翔派出所冻结的，希望帮我解封一下银行卡。,1650450093,116.30.243.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,金融,手机浏览器,,,,,0,1,,,,,,,0,0,1650464857, 广东省 深圳市,,,False,2022-04-20
8,14248618,1989931,569,6,7.0,0,y***,商品房无法办理房产证,本人在2012年购买河南省濮阳市华龙区上海城住宅一套，使用年限为2010年至2080年，2014年8月上交契税和房屋维修基金，开发商委...,1650442543,120.219.208.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1650596749, 河南省,,,False,2022-04-20
9,14247508,6575639,561,5,12.0,0,刘***,关于援助在沪的安徽省群体的建议及意见,2、打通在沪可以对接渠道（上海市安徽商会），给在沪安徽群体提供帮助。3、在安徽呼吁援沪志愿者或在沪安徽群体中的志愿者，为对接渠道提供更...,1650437948,60.166.52.*,待回复,待回复,未交办,0,1,安徽省委书记郑栅洁,建言,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1650462666, 安徽省 合肥市,,,False,2022-04-20
0,14247261,6575970,575,5,20.0,0,林***,广州何时施行商业贷款转公积金贷款业务,咨询相关部门却只得到广州市暂不支持商转公的回复，目前四大一线城市中，除广州外，深圳上海北京均支持商转公，因此从操作层面来说是有据可依的...,1650437010,183.6.130.*,办理中,待回复,线下交办,0,0,广东省委书记李希,建言,金融,PC浏览器,,,,,0,1,,,,,,,0,0,1650596162, 广东省 广州市,,,False,2022-04-20
1,14246315,2778969,555,2,11.0,0,W***,上海建工第四公司拖欠农民工工资,上海建工四建集团公司拖欠我们农民工的工资，1我们没有签劳动合同。我们是经过熟人口头介绍跟<label style='color:red...,1650433224,101.82.162.*,待回复,待回复,未交办,0,0,上海市委书记李强,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650621999, 上海市,,,False,2022-04-20
2,14245828,6574789,545,5,7.0,0,燃***,拆迁9年了，开发商还没盖房子，没地方住,我是山西运城康乐小区的，2013年在城建局和开发商的文件下，我们家小院要拆迁，2013年支付了一年的房屋过渡费，中间开发商就因为没钱，没再支付过渡房屋租赁费，2021年<label style='co...,1650431084,123.174.202.*,待回复,待回复,未交办,0,0,山西省委书记林武,建言,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1650593014, 山西省 吕梁市,,,False,2022-04-20
3,14243664,2115579,1367,5,6.0,0,太***,对西户铁路改造的建议,1上海地铁22号线（也就是金山城际铁路)也是铁路改造项目，我们改造西户铁路可以参考上...,1650423125,218.200.55.*,已办理,已办理,未交办,0,1,西安市委书记方红卫,建言,交通,PC浏览器,,,,,0,1,1.0,,,,,,0,1,1650460466, 陕西省 西安市,,,False,2022-04-20
4,14242599,6566227,1018,6,11.0,0,j***,宝能凤林府拖欠农民工工资,从春节到现在了一直未解决，现在隔离在上海急需用钱，实在走投无路，请领导协调一下！,1650419745,112.65.48.*,已办理,已办理,未交办,0,0,绍兴市市长施惠芳,求助,就业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1650442465, 上海市,,,False,2022-04-20
5,14242582,6572340,3911,2,7.0,0,A***,万科公园大道项目，虚假宣传欺骗消费者,万科公园大道位于上海路141号，宣传为万科高端翡翠系，结果前后宣传不一致，并且更换沙盘，虚假宣传高端翡翠系，但是外立面却用涂料，横向对...,1650419666,223.81.240.*,已办理,已办理,线下交办,0,0,胶州市委书记,投诉,城建,手机浏览器,,,,,0,1,1.0,,,,,,0,1,1650693748, 山东省 青岛市,,,False,2022-04-20
6,14242302,6572210,583,6,14.0,0,黄***,因为疫情无法返校参加专升本考试,您好，请问一下书记，因为寒假实习在上海工作，结果疫情爆发，从返校前就开始封禁，导致我无法出城。,1650418732,180.156.241.*,已办理,已办理,线上交办,0,0,四川省委书记王晓晖,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1650442465, 上海市,,,False,2022-04-20
7,14241691,6563755,5220,5,,156,Z***,关于实施医疗器械注册检验市场化的建议,但是，由于我国医疗器械注册检验必须到国家指定的北京、上海、杭州等几个检验中心进行。,1650416147,218.106.82.*,待回复,待回复,未交办,0,0,我为党的二十大建言献策,建言,,PC浏览器,,,,,0,1,,,,,,,0,0,1650778356, 安徽省 合肥市,,,True,2022-04-20
8,14239625,6570718,555,1,6.0,0,H***,驾驶证转学显示被限制，存在有效的在办初学业务,本人在上海完成了驾驶证科目三考试，计划在北京完成剩下的科目四考试。在驾驶证考试转入过程中，工作人员提示我显示转学被限制，存在有效的在办...,1650379807,124.126.99.*,待回复,待回复,未交办,0,0,上海市委书记李强,咨询,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1650615289, 北京市,,,False,2022-04-19
9,14235937,6568549,1427,2,7.0,0,W***,金凤区日新公园等公园体育设施日光设备迟迟无人,情况说明：金凤区上海西路街道的日新公园等许多公园里面的体育设施，灯光设备长期损坏，无人维护，只有少数灯能亮。这样现象非常普遍给广大市民...,1650364338,203.93.164.*,已办理,已办理,线上交办,0,0,银川市委书记张雨浦,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650537427, 北京市,,,False,2022-04-19
0,14235902,6503231,4171,2,11.0,0,W***,公司拖欠工资数月,本人在上海***技术有限公司上班，该公司从去年12月份便开始拖欠工资，原本通知说去年12月以及今年1月的工资分批于2022年的3.4....,1650364157,223.104.246.*,已办理,已办理,未交办,0,0,上城区委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1650439264, 北京市,,,False,2022-04-19
1,14235592,6464746,5206,2,14.0,0,挑***,不退款,还有全额奖学金可退，免试入学，还是重点院校直招的，添加他们的老师后，当天就打了我好几个电话，说是今天最后一天报名，错过了以后都没有了，在**教育的销售人员一步步诱导催促欺骗下购买了成人自考，告诉我是院...,1650362614,58.33.102.*,办理中,待回复,线下交办,0,1,东湖新技术开发区党工委书记,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1650441219, 上海市,,,False,2022-04-19
2,14234548,2171760,563,5,6.0,0,福***,建议将K525/6次列车升级成直达特快列车,福州站曾经在2009年开通过半年“夕发朝至”的Z115/6次福州至上海南的直达特快列车；我在此建议可否将K525/6次升级成福州至南京...,1650358356,112.49.204.*,已办理,已办理,未交办,0,0,福建省委书记尹力,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1650533337, 上海市,,,False,2022-04-19
