,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
5,13407664,6120250,2753,6,12.0,0,黑***,隔离费用问题,因本人2022年2月19日去张掖河西学院回校补考，停留呼和浩特50分钟并未下飞机，与2月22日被被拉到张掖智选假日酒店进行隔离，健康码...,1645622513,42.88.6.*,待回复,待回复,未交办,0,0,甘州区委书记,求助,医疗,客户端,,,,,0,1,,,,,,,0,0,1645841105, 甘肃省 兰州市,False,2022-02-23
6,13398231,6113423,4195,2,4.0,0,4***,学校隔离条件太差,温州理工学院集中隔离10块钱一份的快餐 没有一点肉，隔离两天瘦3斤,1645610642,36.19.52.*,待回复,待回复,未交办,0,0,龙湾区委书记,投诉,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1645778065, 浙江省 杭州市,False,2022-02-23
7,13397995,6113056,757,2,5.0,0,b***,隔离酒店费用问题,我为21日确证病例的次密接者，于2月23日被安排到昌平区全季酒店（龙水路21号）进行隔离，<label style='color:re...,1645610307,223.104.41.*,待回复,待回复,未交办,0,0,昌平区委书记甘靖中,投诉,旅游,客户端,,,,,0,1,0.0,,,,,,0,1,1645778065, 山西省,False,2022-02-23
8,13397567,6094049,542,6,12.0,0,被***,隔离费用问题,随后我们接到通知由于住所不符合居家隔离条件需要自费隔离，但无人能告诉...,1645609654,111.163.72.*,办理中,待回复,线上交办,0,1,天津市市长廖国勋,求助,医疗,客户端,,,,,0,1,,,,,,,0,0,1645871615, 天津市,False,2022-02-23
9,13396085,6072969,2364,5,7.0,0,一***,增加人行道街边栏杆,中原区金水西路近两年增加好几个大型社区，冉屯东路，朱屯路是附近育才小学，80中几千名学生的必经之路，早上送学生道路被违停车辆占用，建议朱屯路中间增加隔...,1645607826,106.46.114.*,待回复,待回复,未交办,0,0,中原区委书记,建言,城建,客户端,,,,,0,1,,,,,,,0,0,1645778065, 河南省 焦作市,False,2022-02-23
0,13394883,5563944,2823,6,1.0,0,正***,求助,在我了解到该酒店是增城区最贵的收费标准且入住条件十分糟糕之后，我恳求更换相对便宜的隔离酒店。,1645606420,27.17.202.*,办理中,待回复,线下交办,0,0,增城区委书记,求助,治安,客户端,,,,,0,1,0.0,,,,,,0,1,1645758437, 湖北省 武汉市,False,2022-02-23
1,13385235,6070718,539,9,7.0,0,Z***,大兴共产房保障民生,听说因为要拓宽京开辅路，开放商就没把隔离墙建在辅路上，真的挺吵的。如果能高标准进行降噪处理建设隔音墙，将更能较好保障生活环境。,1645596156,114.254.3.*,已办理,已一次评价,未交办,0,0,北京市委书记蔡奇,感谢,城建,微信小程序,,,,,0,1,,,3.4,1.0,5.0,5.0,0,0,1645621439, 北京市,False,2022-02-23
2,13380263,6099050,2294,1,1.0,0,Z***,外地返铜事项,领导你好，我目前位于江苏省苏州市相城区，所处的区有中风险地区但是不在我的街道我的小区，查询相关政策发现我返铜的话需要集中隔离7天，我想...,1645592551,121.224.94.*,待回复,待回复,未交办,0,0,铜官区委书记,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1645606652, 江苏省 苏州市,False,2022-02-23
3,13376376,6095727,4032,1,1.0,0,豆***,武城县防疫政策,村里通知广西南宁回村需居家隔离限制外出活动，但广西南宁已近两周没有出现本土病例，且本人居住社区及所在区并没有出现疫情。,1645588473,210.36.46.*,已办理,已办理,未交办,0,0,武城县委书记,咨询,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1645754566, 广西壮族自治区 南宁市,False,2022-02-23
4,13375650,6095607,965,1,7.0,0,家***,嘉定西站秋竹路沿线规划问题,领导好： 本人于2015年搬入嘉定西板块，至今已第7个年头，目前嘉定西站附近除了火葬场及隔离中心等与民生息息相关的重要设施意外，是否在...,1645587443,220.196.193.*,待回复,待回复,未交办,0,1,嘉定区委书记陆方舟,咨询,城建,客户端,,,,,0,1,,,,,,,0,0,1645754566, 江苏省 徐州市,False,2022-02-23
5,13375433,5337214,1059,5,6.0,0,当***,建设维修芜太公路（宣州段）,"连接马鞍山当高大桥与南京高淳的芜湖太公路宣州段因年久、设施欠缺等给行车与水阳光明等村民带来重大安全隐患，为此建议：
第一，参照芜太公路高淳区段建设标准，加快此路段维修与提升；
第二，提升通行质量：设置...",1645587156,112.65.48.*,待回复,待回复,未交办,0,0,宣城市委书记孔晓宏,建言,交通,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1645605954, 上海市,False,2022-02-23
6,13373616,6094070,1121,6,1.0,0,你***,凌云佳苑，日光雅居，湖畔名邸日常出行问题,因北京路右转与清风湖路交汇处有隔离栅栏，导致回家需要到菏泽路与迎宾路交汇处调头，这不仅大大增加了回家的时间，而且晚高峰绕路调头也会大大...,1645584898,111.35.5.*,办理中,待回复,线下交办,0,0,日照市委书记张惠,求助,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1645753954, 山东省 临沂市,False,2022-02-23
7,13366528,4043103,2435,2,1.0,0,长***,博爱小学堵车纹丝不动,每到工作日早上晚上，博爱小学门口东西路大堵车，车辆逆行，三轮车不按规章行驶，随意停放，是否可以从路中间放置隔离带，或者规定时间内单向行...,1645573915,39.144.181.*,已办理,已办理,线下交办,0,0,长垣市委书记范文卿,投诉,治安,微信小程序,,,,,0,1,,,,,,,0,0,1645608575, 北京市,False,2022-02-22
8,13360780,6086327,741,6,14.0,0,被***,不合理层层加码导致京考无法参加,在即将面试之际由于与我同住人只在呼和浩特市经停30分钟，就要求她和我一同被居家观察，导致我丧失一生只有一次的考试机会（该岗位只能应届生报考）根据其他区的政策，这种情况的同住人并不需要<label st...,1645538704,117.136.38.*,已办理,已办理,未交办,0,0,朝阳区委书记王灏,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1645605730, 北京市,False,2022-02-22
9,13358153,1212127,788,5,1.0,0,涛***,天钢公司（津塘公路路边）车辆乱停乱放,天钢公司有大量小轿车停放在津塘公路路边（南侧），存在交通安全隐患，且有部分工人穿跨津塘路中央隔离带通行，此处极易发生交通事故。望相关部...,1645534256,125.37.84.*,待回复,待回复,未交办,0,0,东丽区区长贾堤,建言,治安,微信小程序,,,,,0,1,,,,,,,0,0,1645689777, 天津市,False,2022-02-22
0,13355818,4005371,2507,6,14.0,0,希***,在外工作教师想回家乡工作,我是今年刚入编的一名老师，由于工作异地夫妻长期分居两地，今年疫情期间，对这种异地工作的感触特别深，通知提前回学校隔离，一路上开车近从七...,1645530556,39.144.24.*,待回复,待回复,未交办,0,0,鹿邑县委书记李刚,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1645689777, 北京市,False,2022-02-22
1,13352546,6081009,812,2,12.0,0,伍***,关于峰峰矿区疫情隔离点的建议,1，邯郸市峰峰矿区磁州窑会馆疫情隔离点，目前集中隔离人员较多，工作人...,1645524133,116.132.110.*,办理中,待回复,线下交办,0,0,邯郸市市长樊成华,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1645605060, 辽宁省 朝阳市,False,2022-02-22
2,13351599,5146137,2435,1,7.0,0,江***,我们小区的卫生有点差。,4.我们小区外两侧超市门口和对面小区卖彩票的门口和一个儿童培训中心门口都是放的隔离墩和轮胎，占用公共区域。之前打击过几次，但是第二天都...,1645522216,115.51.187.*,已办理,已办理,线下交办,0,0,长垣市委书记范文卿,咨询,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1645596425, 河南省 新乡市,False,2022-02-22
3,13351136,5268460,3962,1,7.0,0,Z***,恒信御峰物业违规收取物业违约金,恒信御峰物业一直不作为，对于业主提出的问题，例如：渗水，隔离，物业管理等问题一直未解决。业主维护自身权利，未交物业费。等待问题解决后再...,1645521359,121.32.197.*,待回复,待回复,未交办,0,0,潍城区委书记,咨询,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1645687898, 广东省 广州市,False,2022-02-22
4,13351007,6066430,1219,2,12.0,0,1***,深圳酒店 多人床单有大片污渍 餐中有头发,2月13日晚入住某隔离酒店，卫生不符合防疫隔离标准，有防疫感染风险！...,1645521123,14.155.115.*,待回复,待回复,未交办,0,0,深圳市委书记王伟中,投诉,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1645666450, 广东省 深圳市,False,2022-02-22
5,13349931,6078728,876,6,12.0,0,l***,低保贫困户被要求隔离费用可以补贴吗,到了大连做了核酸之后自己有意识得3天没出门，21号按照社区防疫规定积极配合去了酒店集中隔离，但是对于每天380的费用，<label s...,1645519135,113.234.216.*,待回复,待回复,未交办,0,0,大连市市长陈绍旺,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1645620563, 辽宁省 大连市,False,2022-02-22
6,13348840,6020175,4475,5,7.0,0,热***,建议在沁园中学门口增加人行天桥,黄河大道中间已经安装隔离带，沁园中学门口留有一个小口，学生过马路存在安全隐患，所以希望在学校门口附近增设人行天桥，保障学生过马路安全,1645517328,125.40.238.*,办理中,待回复,线上交办,0,0,济源产城融合示范区党工委书记、济源市委书记 史秉锐,建言,城建,客户端,,,,,0,1,,,,,,,0,0,1645600001, 河南省 洛阳市,False,2022-02-22
7,13347481,5337214,562,5,6.0,0,当***,改扩建马鞍山大公圩外河晋涵大桥为双向两车道,"现存的单道晋涵大桥难以满足未来发展需要，尤其是群众通行增多造成拥挤造成道路拥挤引发安全风险，为此建议：
第一，维修完善两头水泥隔离墩等...",1645514995,220.196.60.*,待回复,待回复,未交办,0,0,安徽省省长王清宪,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1645672234, 上海市,False,2022-02-22
8,13344835,6075884,549,2,2.0,0,W***,辽事通红码问题,2月5日晚乘坐火车从黑龙江省黑河市上车于6日早到哈尔滨市，途中有一乘客为密接，故我被确定为次密接，于11日晚上8点左右在鞍山市铁西区隔离</label...,1645510894,223.102.131.*,办理中,待回复,线下交办,0,0,辽宁省委书记张国清,投诉,政务,微信小程序,,,,,0,1,,,,,,,0,0,1645672234, 辽宁省 丹东市,False,2022-02-22
9,13343923,2741479,1139,2,7.0,0,Y***,中电阳光旁边魏紫路新建的游园后期完善建设太慢,第一个问题，洛阳市老城区中电阳光清水湾西区小区旁边有个邙山渠乐道上魏紫路和琴书路上出入口上隔离桩都缺失了二个了，导致最近有人给电动车骑...,1645509584,1.196.174.*,办理中,待回复,线下交办,0,0,洛阳市委书记江凌,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1645581182, 河南省 商丘市,False,2022-02-22
0,13341273,6072969,1135,2,1.0,0,一***,违章停车致多起事故三年来无改变,希望交警同志彻底清理严厉打击禁停路段的违法车辆，朱屯路路中间加装隔离栏杆！,1645506088,171.8.75.*,办理中,待回复,线上交办,0,1,郑州市委书记安伟,投诉,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1645584917, 河南省 郑州市,False,2022-02-22
1,13334990,4620339,3776,5,7.0,0,W***,关于移民区道路存在安全隐患的建议,县各级领导：关于移民区红灯口往下至四小路中间的隔离带（绿化带）中间岔口太多存在安全隐患，<label style='color:red...,1645498795,202.97.130.*,已办理,已办理,未交办,0,0,娄烦县委书记,建言,城建,微信小程序,,,,,0,1,,,,,,,0,0,1645540918, 山西省 太原市,False,2022-02-22
2,13322094,6060623,4109,6,7.0,0,M***,恳请苏州市常熟市东南开发区紫晶城志愿者帮助,您好，各位领导，疫情期间，居民严格落实不出门在家隔离，但可否让志愿者帮助养狗的居民遛狗，现在不允许志愿者帮助居民遛狗，有些狗狗在家里不...,1645472923,153.34.108.*,已办理,已办理,线下交办,0,0,常熟市委书记,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1645671295, 江苏省 南京市,False,2022-02-21
3,13321511,6060137,545,2,7.0,0,志***,太谷天丽新都供暖问题,年12月中旬开始，我们的暖气就一直处于冰冷状态，每天家里就和冷库差不多，如果有太阳还可以通过太阳光照射取暖，家里达到十八九度，如果是阴天家里就彻底冰冰凉的，现在又处于新冠疫情的重灾区，居民每天只能居家...,1645464278,39.144.98.*,待回复,待回复,未交办,0,0,山西省委书记林武,投诉,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1645532257, 北京市,False,2022-02-21
4,13319323,6056352,541,2,14.0,0,g***,天津城建大学不合理封校,"1.自2019年疫情开始至今，一直实行封闭管理，从来没有解封过，但老师可以正常进出
2.强制大四下学期学生开学返校，持48小时核酸到校后再做核酸的基础上<label style='color:red'...",1645457815,111.192.41.*,办理中,待回复,线上交办,0,0,天津市委书记李鸿忠,投诉,教育,客户端,,,,,0,1,1.0,,,,,,0,1,1645599415, 北京市,False,2022-02-21
5,13316880,1129086,828,5,7.0,0,萌***,关于在西苑南路金泽华府路段增设隔离栏杆的建议,西苑南路金泽华府小区门前，每天有众多车辆压双黄线进行调头或左转，给车辆通行造成极大的拥堵，建议有关部门呢你延长此处的路中隔离栏杆至南内...,1645454847,223.11.26.*,待回复,待回复,未交办,0,0,太原市市长张新伟,建言,城建,微信小程序,,,,,0,1,,,,,,,0,0,1645670843, 山西省 太原市,False,2022-02-21
6,13315738,6055505,1219,6,1.0,0,W***,诉求,尊敬的领导您好：我是2022年2月17号自南非回国目前在金茂园酒店隔离的人员。希望能够让我们从网上订购一些食物和生活用品。,1645453693,116.25.117.*,待回复,待回复,未交办,0,0,深圳市委书记王伟中,求助,治安,微信小程序,,,,,0,1,,,,,,,0,0,1645604529, 广东省 深圳市,False,2022-02-21
7,13310399,1489631,4001,1,6.0,0,外***,书记您好,我想咨询一下，玉泉学府小区门口隔离带为什么不给留路口？出入都绕远，骑电动车到家门口进不去，要么逆行要么绕路，有很多骑电动车逆行过来的，...,1645448299,113.120.175.*,待回复,待回复,未交办,0,2,岚山区委书记,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1645542027, 山东省 济宁市,False,2022-02-21
8,13309499,4293950,1135,1,6.0,0,香***,关于能否优化郑新快速路南水北调桥北两个红绿灯,调整两个红绿灯为一个红绿灯或者在拆除路口一段隔离花坛，增设左拐道，提升通行能力。,1645447344,117.136.104.*,已办理,已办理,线下交办,0,0,郑州市委书记安伟,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1645541711, 北京市,False,2022-02-21
9,13305406,3530641,1753,5,6.0,0,我***,京冀通勤问题,领导您好，本人也是一名上过一线境外集中隔离点并长期在一线工作的客运人员。现在北京疫情和固安疫情基本稳定可控，请问什么时候开放京固通勤政...,1645442730,106.8.120.*,待回复,待回复,未交办,0,0,固安县委书记,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1645604529, 河北省 廊坊市,False,2022-02-21
0,13299218,6042717,743,6,12.0,0,凯***,海淀区上地街道不给我办理纸质居家隔离解除证明,我因2022年1月17日被告知和新冠病理同坐688路公交车被居委会告知隔离，但是隔离...,1645435428,222.128.61.*,已办理,已办理,未交办,0,0,海淀区委书记于军,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1645599685, 北京市,False,2022-02-21
