,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
7,15058685,7022892,963,6,11.0,0,M***,2022届毕业生转接团组织关系审核未通过,我在5月份下半旬进行了个人申请，希望转入上海市闵行区古美路流动团支部，并接到了确认我个人信息了解情况的电话，讲明后我本以为已经成功转接...,1655003641,101.88.153.*,待回复,待回复,未交办,0,0,闵行区委书记陈宇剑,求助,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1655038018, 上海市,,,False,2022-06-12
8,15058210,5005835,569,6,7.0,0,绿***,中铁十五局周口项目恶意拖欠苗木款,当月供应苗木结束后，在4月21日向中铁十五局下属公司上海精文花市连锁有限公司先开具了两张苗木销售票共计197955.52元，并应<la...,1655000952,123.8.20.*,待回复,待回复,未交办,0,1,河南省委书记楼阳生,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1655038370, 河南省 安阳市,,,False,2022-06-12
9,15057705,3071271,2330,1,6.0,0,农***,咨询回家的政策,现在从上海回家是什么政策   需要隔离吗？隔离费用自理还是免费      我在上海<...,1654998056,223.104.211.*,已办理,已办理,未交办,0,0,阜南县委书记,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1655005541, 北京市,,,False,2022-06-12
0,15055988,5066217,1077,5,14.0,0,北***,关于推进发展宁德市高等教育水平的建议,宁德在榕、沪等地乡贤众多，不妨以该二地为主要抓手，寻求引入当地大学资源来宁建设校区、分校或研究院，例如福建工程学院、上海海洋大学等这些...,1654973966,58.23.75.*,待回复,待回复,未交办,0,0,宁德市委书记梁伟新,建言,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1655088298, 福建省 泉州市,,,False,2022-06-11
1,15055264,4239976,961,1,11.0,0,A***,企业的工伤赔偿金,2021年初本人在上海菱天金属制品厂不幸发生工伤 且今年一月份个人原因已经离职，在此期间非常感谢公司对我的帮助和工伤治疗！可是公司所答...,1654959940,112.123.84.*,待回复,待回复,未交办,0,0,宝山区委书记陈杰,咨询,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1655038018, 安徽省 蚌埠市,,,False,2022-06-11
2,15053863,2151459,788,2,13.0,0,D***,噪音扰民,经多次报警后仍无改善，海雅园小区附近持续近两年的地铁施工噪音已经给居民带来痛苦，现加上海河边夜间的娱乐噪音，令居民苦不堪言，望领导给予...,1654949756,111.33.227.*,待回复,待回复,未交办,0,0,东丽区区长贾堤,投诉,环保,手机浏览器,,,,,0,1,,,,,,,0,0,1655279723, 北京市,,,False,2022-06-11
3,15053340,6988131,827,2,5.0,0,小***,酒店马桶堵两天还没修,本人巴黎飞上海航班目前在太原隔离***酒站617房，酒店马桶堵了两天没修，今天派人来了没弄好，现在憋了两天大便无法解决，又不能出门上厕...,1654945371,27.17.158.*,待回复,待回复,未交办,0,0,太原市委书记韦韬,投诉,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1655003981, 湖北省 武汉市,,,False,2022-06-11
4,15052683,2359806,4732,5,7.0,100,W***,雄东安置房拖欠农民工工资,我在雄东片区A单元安置房从事水电工作，总包上海宝冶，分包山西一建，拖欠工资27000多元，一个多月讨薪无果，望领导给予解决,1654939792,27.128.16.*,待回复,待回复,未交办,0,1,雄安新区党工委书记张国华,建言,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1655136675, 河北省 石家庄市,,,False,2022-06-11
5,15052046,6957212,969,2,14.0,0,W***,泗泾教委明细上师大入学排序方案,既然是历史遗留问题，应该同等对待符合上师大招生条件的每一户家庭，按照上海人户一致一梯队的法则，同等对待每个小学的毕业生，泗泾实验的孩子...,1654935424,139.226.155.*,待回复,待回复,未交办,0,0,松江区委书记程向民,投诉,教育,微信小程序,,,,,0,1,,,,,,,0,0,1655038018, 上海市,,,False,2022-06-11
6,15051272,3675236,3568,1,6.0,0,Z***,拖欠工资,工程名称:贵南高铁中铁上海局老板公司名称，云南昆明岳池劳务分包公司(成x:13099972xxx),1654930078,182.240.67.*,办理中,待回复,线下交办,0,0,武鸣区委书记,咨询,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1655008877, 云南省 曲靖市,,,False,2022-06-11
7,15051091,6727356,558,5,6.0,0,Z***,提升沪通铁路过江通道区域联通的服务能力,尊敬的许省长：沪通铁路原本就是初期规划的南通至无锡的过江通道，沪通铁路原址在现在的海太通道选址，沪通铁路现有的两岸的联通能力不足，尤其是南岸，只能向上...,1654928765,39.144.104.*,办理中,待回复,线上交办,0,0,江苏省省长许昆林,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1655038370, 北京市,,,False,2022-06-11
8,15050913,6727356,557,5,6.0,0,Z***,加快推进南通新机场，升级空铁枢纽的区域联络和,建议省委省政府，能够从更高层级推进报批工作，推动前期的设计，同时进一步研究南通新机场的区域服务范围，加强综合交通枢纽的规划建设，尤其高铁，城际，地铁，一定要最好规划和预留，真正做到畅通南北联通东西，服...,1654927381,39.144.104.*,办理中,待回复,线上交办,0,0,江苏省委书记吴政隆,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1655008877, 北京市,,,False,2022-06-11
9,15050214,6219257,2490,2,7.0,0,徐***,上海公馆三期墙体开裂,我是上海公馆三期业主  关于上海公馆三期的房子 交房一年入住半年  ...,1654922240,39.162.228.*,办理中,待回复,线下交办,0,0,柘城县委书记,投诉,城建,客户端,,,,,0,1,1.0,,,,,,0,1,1655008877, 北京市,,,False,2022-06-11
0,15049780,6450842,2833,6,11.0,0,W***,关于金湾区平沙镇诚宏人力资源拖欠工资问题,到工作地点发现没有可用焊机，材料也要重新下料，要等到晚上10点后才可焊接施工，随后星猿哲科技(上海)有限公司施工现场带班人员就安排我晚...,1654919079,183.46.136.*,待回复,待回复,未交办,0,0,金湾区委书记,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1655008877, 广东省 汕头市,,,False,2022-06-11
1,15048739,7018499,964,2,7.0,0,W***,梅陇镇莘朱路820弄变电站旁堆放易燃杂物,地点：上海市闵行区梅陇镇莘朱路820弄41号楼处垃圾房变电箱。,1654913097,117.143.46.*,待回复,待回复,未交办,0,0,闵行区区长陈华文,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1655038018, 上海市,,,False,2022-06-11
2,15047905,7018200,2061,1,14.0,0,W***,从外地可以转回银川上学吗,孩子现在五年级，在上海上学，户籍在银川兴庆区，现在准备六年级转回银川读书，不知道是否可以转回，办理转学手续如何办理，是否会就近安排学校...,1654907857,117.135.85.*,待回复,待回复,未交办,0,0,兴庆区委书记,咨询,教育,微信小程序,,,,,0,1,,,,,,,0,0,1655008877, 上海市,,,False,2022-06-11
3,15046491,2923452,544,5,6.0,0,q***,保定站始发列车,保定站原有保定到上海始发列车一对。可是这对列车调整到平顶山了。这对于保定去上海</l...,1654879679,58.16.228.*,待回复,待回复,未交办,0,0,河北省省长王正谱,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1655038370, 贵州省 贵阳市,,,False,2022-06-10
4,15046368,7016893,1036,2,6.0,0,愁***,车辆转籍一直无法办理,导致6月8号时去上海车管所失败。6月8日重新提交车辆转籍申请，同时上海</label...,1654877133,116.230.167.*,办理中,待回复,线下交办,0,0,淮南市市长张孝成,投诉,交通,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1655088298, 上海市,,,False,2022-06-10
5,15046364,6996841,949,2,4.0,0,尼***,社区团购-被快团团商家骗，商家拒不退款,上海疫情期间，小区居民5月22日在拼多多公司旗下的快团团平台上团购了8415元的樱桃，出现货不对板、虚假宣传、以次充好的问题，具体表现...,1654877058,61.129.101.*,待回复,待回复,未交办,0,0,长宁区委书记王岚,投诉,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1655038370, 上海市,,,False,2022-06-10
6,15046102,7017423,970,6,7.0,0,小***,开发商不退还90万元认筹金,2022年1月3日，本人参与了“上海同笙置业有限公司”房地产开发商的“晶筑嘉苑”（预售许可证编号：松江房管局（2021）预字00004...,1654874799,120.204.214.*,待回复,待回复,未交办,0,0,松江区区长李谦,求助,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1654932629, 上海市,,,False,2022-06-10
7,15044917,7010007,2944,2,6.0,0,冉***,迎宾路迎宾丽舍小区路段大型货运车辆较多噪音太,上海路，迎宾路迎宾丽舍小区路段夜间大型货运车辆较多噪音太大夜间有鸣笛现象，沿线居民受扰！请有关部门协助解决！谢谢！,1654867493,39.144.196.*,待回复,待回复,未交办,0,0,头屯河区委书记,投诉,交通,客户端,,,,,0,1,,,,,,,0,0,1655008877, 北京市,,,False,2022-06-10
8,15044596,7016710,555,2,11.0,0,W***,以疫情为由拖欠工资,上海美克展览服务有限公司违法解除劳动合同，并且以疫情为由拖欠工资，实则可以发出工资并且有员工收到工资，拖欠三月和四月工资9144.8元...,1654865715,101.86.105.*,待回复,待回复,未交办,0,0,上海市委书记李强,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1655008877, 上海市,,,False,2022-06-10
9,15044286,7016559,555,6,6.0,0,w***,报考科目二系统提醒有在办初学业务当前业务不予,本人在上海已经完成了驾驶证科目一考试，报考科目二时提醒“有在办初学业务，限制期止2016-06-04。,1654863711,222.67.14.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1654932439, 上海市,,,False,2022-06-10
0,15043504,2144158,556,6,2.0,0,6***,社保,上海万和昊美酒店管理有限公司未给我缴纳2019年6月至2021年4月的社保，从2021年5月开始，我先到劳动监察大队举报，又去浦东社保...,1654859030,39.144.104.*,待回复,待回复,未交办,0,1,上海市市长龚正,求助,政务,客户端,,,,,0,1,,,,,,,0,0,1654932439, 北京市,,,False,2022-06-10
1,15042857,7015685,943,1,14.0,0,陈***,流动团员团支部联系方式,2.因学校统计团员转出信息需要提供该团支部书记及其联系方式，请问方便提供一下上海市黄浦区淮海中路街道流动团员团支部的书记姓名及联系方式...,1654854864,183.193.38.*,待回复,待回复,未交办,0,0,黄浦区委书记杲云,咨询,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1654932439, 上海市,,,False,2022-06-10
2,15042687,7015642,967,6,6.0,0,委***,公租房新能源汽车安装难,2.因为本人租赁住房为上海临港地区公租房，小区物业指明我只有在公租房下的车位中才可以安装充电桩，但是公租房不允许我安装，理由是之前的会...,1654853937,116.230.171.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,求助,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1654932439, 上海市,,,False,2022-06-10
3,15041352,7014655,1478,1,14.0,0,s***,义务教育阶段转学咨询,"我想咨询一下转学的事情，具体情况如下:
         我的户籍所在地是重庆市彭水县高谷镇的，一直在上海工作，我的儿子也在<labe...",1654847891,180.175.69.*,待回复,待回复,未交办,0,0,北碚区区长黄祖英,咨询,教育,客户端,,,,,0,1,,,,,,,0,0,1655109700, 上海市,,,False,2022-06-10
4,15040882,7014619,3402,1,5.0,0,蓝***,上海返回的政策,从上海浦东新区返回长春有什么防疫要求？需要隔离嘛？,1654845861,139.215.46.*,已办理,已办理,未交办,0,0,南关区委书记,咨询,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1655003981, 吉林省 吉林市,,,False,2022-06-10
5,15039599,7013756,1220,5,7.0,0,鹏***,开放原深圳学籍留学生直接购房资格,目前上海突然放开留学生直接落户，从而直接拥有购房资格，这个对深圳非常不利。作为结构性调整策略之一。建议深圳放开近几年内深圳高校毕业生购...,1654839050,110.90.171.*,待回复,待回复,未交办,0,0,深圳市市长覃伟中,建言,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1655008877, 福建省 宁德市,,,False,2022-06-10
6,15039422,4307661,560,1,14.0,0,赵***,咨询关于上海财经大学浙江学院转设的问题,我想咨询下上海财经大学浙江学院转设是否还在进行？具体转设的到哪一步了？今年有可能转设成功吗？谢谢！,1654838013,223.104.163.*,待回复,待回复,未交办,0,0,浙江省省长王浩,咨询,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1655109700, 山西省,,,False,2022-06-10
7,15039326,6371432,967,6,11.0,0,W***,疫情期间坚持上班，公司工资打5折,我从2022年3月中旬开始去到上海朵天文化传播有限公司去上班，试用期为1个月，一直到3月底疫情在家办工，期间几乎每天都在工作，按理说工...,1654837533,183.92.5.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1655008877, 湖北省 黄冈市,,,False,2022-06-10
8,15038083,7001482,555,2,11.0,0,T***,解除劳动合同后不给赔偿金,上海旭恒商业经营管理有限公司于2021年12月30日与我解除劳动合同 并书面形式承诺给出补偿 一直到现在半年时间都拖欠不给 打电话催要...,1654831272,223.104.5.*,待回复,待回复,未交办,0,0,上海市委书记李强,投诉,就业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1654932439, 上海市,,,False,2022-06-10
9,15038024,7009072,963,2,4.0,0,W***,克扣工资,3月13日到3月30日期间上班说给5000无要求，拖到6月都不发工资，也不签劳动合同，未签劳动合同应赔偿双倍工资，疫情期间未正常劳动按上海</labe...,1654831040,39.144.39.*,待回复,待回复,未交办,0,0,闵行区委书记陈宇剑,投诉,企业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1655002104, 北京市,,,False,2022-06-10
0,15036782,6623896,570,6,1.0,0,公***,申退银色理发店余额问题,.-31日上海银色 正商名钻店（电厂路）给家人办理了3000元的理发卡，价值三千元。,1654826312,123.149.78.*,办理中,待回复,线下交办,0,0,河南省省长王凯,求助,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1654988363, 河南省 郑州市,,,False,2022-06-10
1,15036643,7011969,4111,6,14.0,0,J***,昆山小小地球少儿英语培训机构不按时退费,然后2021年10月份的时候听说上海总部倒闭了，当时很多人去闹事，报警，我都是观望态度，因为培训机构的老师跟我说，他们和<label ...,1654825799,183.209.247.*,办理中,待回复,线下交办,0,0,昆山市委书记,求助,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1655005138, 江苏省 苏州市,,,False,2022-06-10
2,15036291,7011827,1134,1,7.0,0,晚***,丹阳东路东延何时打通,目前，丹阳东路现在只通到济南路，什么时候打通东延连接上海路？,1654824552,27.220.187.*,已办理,已办理,未交办,0,0,菏泽市市长张伦,咨询,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1654987400, 山东省 济南市,,,False,2022-06-10
3,15035773,7010738,541,2,4.0,0,y***,天津邮件处理中心不作为,我的国际包裹EJ804306274JP因上海疫情被转去天津邮件处理中心，从5.19至今一直在该处理中心毫无动静，之前询问邮政，客服回我...,1654822010,222.78.6.*,办理中,待回复,线上交办,0,0,天津市委书记李鸿忠,投诉,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1655008877, 福建省 漳州市,,,False,2022-06-10
4,15035075,6859313,813,1,2.0,0,红***,返乡回家不让回,孩子今年年初去上海打工，到那里就发生疫情，他所在社区一直没有出现疫情，现在当地已经解出疫情回复生产，但没有工作，无处居住，无法生存，需...,1654817463,60.6.217.*,待回复,待回复,未交办,0,0,邢台市委书记,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1655136157, 河北省 邢台市,,,False,2022-06-09
